userId,query,tutorId,rerank_score,price,rating,position,label
f9e8d7c6-b5a4-4321-9876-543210fedcba,Computer teacher for introduction level,150,0.6,125000,4.8,1,0
f9e8d7c6-b5a4-4321-9876-543210fedcba,Computer teacher for introduction level,88,0.4,70000,4.7,2,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,Algebra online tutor advanced,285,0.65272564,90000,3.7,1,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,Algebra online tutor advanced,450,0.59693444,50000,4.1,2,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,Algebra online tutor advanced,432,0.58186084,50000,4.1,3,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,Algebra online tutor advanced,468,0.574324,50000,4.1,4,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,Algebra online tutor advanced,417,0.45462236,115000,4.0,5,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,Algebra online tutor advanced,453,0.45462236,115000,4.0,6,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,Algebra online tutor advanced,435,0.43954873,115000,4.0,7,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,Algebra online tutor advanced,471,0.43954873,115000,4.0,8,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,Algebra online tutor advanced,127,0.42600456,80000,4.5,9,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,Algebra online tutor advanced,93,0.4060564,110000,4.5,10,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,Math online tutor calculus,360,0.4,185000,4.2,1,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,Math online tutor calculus,386,0.0,185000,4.2,2,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,Math online tutor calculus,412,0.0,185000,4.2,3,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find English tutor for intermediate learners,325,0.992243,60000,4.5,1,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find English tutor for intermediate learners,303,0.798163,90000,4.5,2,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find English tutor for intermediate learners,64,0.7916436,90000,4.5,3,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find English tutor for intermediate learners,244,0.686327,85000,4.5,4,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find English tutor for intermediate learners,57,0.5702354,90000,4.5,5,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find English tutor for intermediate learners,37,0.55162257,60000,4.5,6,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find English tutor for intermediate learners,68,0.5353573,90000,4.5,7,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find English tutor for intermediate learners,187,0.5321143,125000,4.5,8,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find English tutor for intermediate learners,81,0.49699047,90000,4.5,9,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find English tutor for intermediate learners,26,0.49253532,60000,4.5,10,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,Algebra private lessons advanced,239,0.0,190000,4.9,1,0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,Algebra teacher for advanced level,478,0.4,145000,4.1,1,0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,Algebra teacher for advanced level,442,0.192,145000,4.1,2,0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,Algebra teacher for advanced level,460,0.192,145000,4.1,3,0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,Algebra teacher for advanced level,424,0.0,145000,4.1,4,0
f9e8d7c6-b5a4-4321-9876-543210fedcba,Math teacher for basic arithmetic level,21,0.0,85000,4.8,1,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,Algebra private lessons advanced,239,0.0,190000,4.9,1,0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,Algebra teacher for advanced level,478,0.4,145000,4.1,1,0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,Algebra teacher for advanced level,442,0.192,145000,4.1,2,0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,Algebra teacher for advanced level,460,0.192,145000,4.1,3,0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,Algebra teacher for advanced level,424,0.0,145000,4.1,4,0
f9e8d7c6-b5a4-4321-9876-543210fedcba,Math teacher for basic arithmetic level,21,0.0,85000,4.8,1,0
f9e8d7c6-b5a4-4321-9876-543210fedcba,find Algebra tutor for basic learners,364,0.0,170000,4.3,1,0
f9e8d7c6-b5a4-4321-9876-543210fedcba,find Algebra tutor for basic learners,390,0.0,170000,4.3,2,0
f9e8d7c6-b5a4-4321-9876-543210fedcba,find Math tutor for basic arithmetic learners,19,0.7773046,170000,4.7,1,0
f9e8d7c6-b5a4-4321-9876-543210fedcba,find Math tutor for basic arithmetic learners,118,0.6899485,165000,4.9,2,0
f9e8d7c6-b5a4-4321-9876-543210fedcba,find Math tutor for basic arithmetic learners,364,0.5744608,170000,4.3,3,0
f9e8d7c6-b5a4-4321-9876-543210fedcba,find Math tutor for basic arithmetic learners,390,0.5744608,170000,4.3,4,0
f9e8d7c6-b5a4-4321-9876-543210fedcba,find Math tutor for basic arithmetic learners,38,0.54891163,180000,4.1,5,0
f9e8d7c6-b5a4-4321-9876-543210fedcba,find Math tutor for basic arithmetic learners,111,0.52505064,195000,4.6,6,0
f9e8d7c6-b5a4-4321-9876-543210fedcba,find Math tutor for basic arithmetic learners,346,0.50612175,175000,4.5,7,0
f9e8d7c6-b5a4-4321-9876-543210fedcba,find Math tutor for basic arithmetic learners,372,0.50612175,175000,4.5,8,0
f9e8d7c6-b5a4-4321-9876-543210fedcba,find Math tutor for basic arithmetic learners,130,0.49854648,170000,4.4,9,0
f9e8d7c6-b5a4-4321-9876-543210fedcba,find Math tutor for basic arithmetic learners,27,0.49504194,180000,4.1,10,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,Math teacher for calculus level,265,0.0,195000,4.9,1,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,find Computer tutor for introduction learners,177,1.0,195000,5.0,1,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,find Computer tutor for introduction learners,193,0.96201897,190000,5.0,2,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,find Computer tutor for introduction learners,205,0.9586927,190000,5.0,3,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,find Computer tutor for introduction learners,213,0.9361615,190000,5.0,4,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,find Computer tutor for introduction learners,159,0.08567722,185000,4.9,5,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,find Computer tutor for introduction learners,163,0.0,170000,4.7,6,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,Math online tutor geometry,235,0.74054414,180000,4.9,1,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,Math online tutor geometry,281,0.6751671,195000,4.9,2,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,Math online tutor geometry,265,0.67482525,195000,4.9,3,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,Math online tutor geometry,273,0.6665518,185000,4.9,4,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,Math online tutor geometry,257,0.66632104,185000,4.9,5,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,Math online tutor geometry,249,0.6548683,180000,4.9,6,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,Math online tutor geometry,239,0.6292495,190000,4.9,7,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,Math online tutor geometry,126,0.4,155000,4.7,8,1
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,Math online tutor geometry,330,0.3714669,165000,3.9,9,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,Math online tutor geometry,398,0.32115,175000,4.5,10,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,Math online tutor geometry,118,0.0,165000,4.9,1,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find Math tutor for basic arithmetic learners,111,0.0,195000,4.6,1,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find IELTS tutor for intermediate (5.5-6.5) learners,291,0.8206864,90000,4.5,1,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find IELTS tutor for intermediate (5.5-6.5) learners,293,0.6602794,55000,4.1,2,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find IELTS tutor for intermediate (5.5-6.5) learners,20,0.6419529,50000,4.1,3,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find IELTS tutor for intermediate (5.5-6.5) learners,306,0.6110501,85000,4.1,4,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find IELTS tutor for intermediate (5.5-6.5) learners,316,0.5781655,85000,4.1,5,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find IELTS tutor for intermediate (5.5-6.5) learners,436,0.5048031,130000,4.6,6,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find IELTS tutor for intermediate (5.5-6.5) learners,472,0.4910051,130000,4.6,7,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find IELTS tutor for intermediate (5.5-6.5) learners,378,0.4749541,150000,4.1,8,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find IELTS tutor for intermediate (5.5-6.5) learners,352,0.46115607,150000,4.1,9,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,find IELTS tutor for intermediate (5.5-6.5) learners,380,0.4259928,85000,4.0,10,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,Math online tutor geometry,252,1.0,140000,4.6,1,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,Math online tutor geometry,369,0.0,145000,4.5,2,0
x8y7z6w5-v4u3-t2s1-r0q9-p8o7n6m5l4k3,Math online tutor geometry,395,0.0,145000,4.5,3,0
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,Algebra online tutor intermediate,210,0.4,95000,4.2,1,0
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,Algebra online tutor intermediate,218,0.4,95000,4.2,2,0
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,Algebra online tutor intermediate,202,0.0,95000,4.2,3,0
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,Computer private lessons programming fundamentals,230,0.8256912,140000,4.9,1,0
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,Computer private lessons programming fundamentals,150,0.6,125000,4.8,2,0
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,Computer private lessons programming fundamentals,365,0.21698949,50000,4.9,3,0
9j8h7g6f-5e4d-3c2b-1a0f-fedcba987654,Computer private lessons programming fundamentals,391,0.14630054,50000,4.9,4,0
3a2b1c0d-9e8f-7g6h-5i4j-3k2l1m0n9o8p,Math online tutor calculus,134,1.0,160000,4.7,1,0
3a2b1c0d-9e8f-7g6h-5i4j-3k2l1m0n9o8p,Math online tutor calculus,126,0.92473024,155000,4.7,2,0
3a2b1c0d-9e8f-7g6h-5i4j-3k2l1m0n9o8p,Math online tutor calculus,138,0.4301086,165000,4.7,3,0
3a2b1c0d-9e8f-7g6h-5i4j-3k2l1m0n9o8p,Math online tutor calculus,142,0.4301086,165000,4.7,4,0
3a2b1c0d-9e8f-7g6h-5i4j-3k2l1m0n9o8p,Math online tutor calculus,148,0.0,160000,4.7,5,0
3a2b1c0d-9e8f-7g6h-5i4j-3k2l1m0n9o8p,find IELTS tutor for advanced (7.0+) learners,365,1.0,50000,4.9,1,0
3a2b1c0d-9e8f-7g6h-5i4j-3k2l1m0n9o8p,find IELTS tutor for advanced (7.0+) learners,230,0.36768585,140000,4.9,2,0
3a2b1c0d-9e8f-7g6h-5i4j-3k2l1m0n9o8p,find IELTS tutor for advanced (7.0+) learners,458,0.13912192,95000,4.9,3,0
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,find English tutor for beginner learners,440,1.0,95000,4.9,1,0
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,find English tutor for beginner learners,476,1.0,95000,4.9,2,0
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,find English tutor for beginner learners,422,0.8666667,95000,4.9,3,0
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,find English tutor for beginner learners,458,0.6,95000,4.9,4,0
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,find English tutor for beginner learners,52,0.17298956,90000,4.9,5,0
zxcvbnm0-lkjh-gfds-apoi-uytrewq12345,Math teacher for geometry level,165,0.0,145000,4.2,1,0
qwertyui-opas-dfgh-jklz-xcvbnm123456,English teacher for intermediate level,440,0.8883493,95000,4.9,1,0
qwertyui-opas-dfgh-jklz-xcvbnm123456,English teacher for intermediate level,476,0.7641233,95000,4.9,2,0
qwertyui-opas-dfgh-jklz-xcvbnm123456,English teacher for intermediate level,422,0.7343091,95000,4.9,3,0
qwertyui-opas-dfgh-jklz-xcvbnm123456,English teacher for intermediate level,458,0.6746806,95000,4.9,4,0
qwertyui-opas-dfgh-jklz-xcvbnm123456,English teacher for intermediate level,157,0.6583761,150000,4.7,5,0
qwertyui-opas-dfgh-jklz-xcvbnm123456,English teacher for intermediate level,117,0.53013027,85000,4.7,6,0
qwertyui-opas-dfgh-jklz-xcvbnm123456,English teacher for intermediate level,329,0.50198454,135000,4.7,7,0
qwertyui-opas-dfgh-jklz-xcvbnm123456,English teacher for intermediate level,388,0.47181672,110000,4.8,8,0
qwertyui-opas-dfgh-jklz-xcvbnm123456,English teacher for intermediate level,362,0.44200248,110000,4.8,9,0
qwertyui-opas-dfgh-jklz-xcvbnm123456,English teacher for intermediate level,18,0.41031528,90000,4.9,10,0
qwertyui-opas-dfgh-jklz-xcvbnm123456,Algebra teacher for intermediate level,160,0.0,100000,4.5,1,0
qwertyui-opas-dfgh-jklz-xcvbnm123456,find Algebra tutor for intermediate learners,186,0.0,90000,4.2,1,0
e8a2a5d2-0545-4200-a619-3c72b9a71465,find English tutor for beginner learners,151,0.8151845,175000,4.9,1,0
e8a2a5d2-0545-4200-a619-3c72b9a71465,find English tutor for beginner learners,381,0.79840505,165000,4.1,2,0
e8a2a5d2-0545-4200-a619-3c72b9a71465,find English tutor for beginner learners,407,0.56834227,165000,4.1,3,0
e8a2a5d2-0545-4200-a619-3c72b9a71465,find English tutor for beginner learners,355,0.53392464,165000,4.1,4,0
e8a2a5d2-0545-4200-a619-3c72b9a71465,find English tutor for beginner learners,101,0.42883426,155000,4.4,5,0
e8a2a5d2-0545-4200-a619-3c72b9a71465,find English tutor for beginner learners,431,0.42285922,165000,4.9,6,0
e8a2a5d2-0545-4200-a619-3c72b9a71465,find English tutor for beginner learners,449,0.42285922,165000,4.9,7,0
e8a2a5d2-0545-4200-a619-3c72b9a71465,find English tutor for beginner learners,467,0.39991412,165000,4.9,8,0
e8a2a5d2-0545-4200-a619-3c72b9a71465,find English tutor for beginner learners,157,0.39898285,150000,4.7,9,0
e8a2a5d2-0545-4200-a619-3c72b9a71465,find English tutor for beginner learners,286,0.28087625,180000,4.5,10,0
e8a2a5d2-0545-4200-a619-3c72b9a71465,find SAT tutor for intermediate (1150-1300) learners,252,0.78615594,140000,4.6,1,0
e8a2a5d2-0545-4200-a619-3c72b9a71465,find SAT tutor for intermediate (1150-1300) learners,322,0.7022834,55000,4.1,2,0
e8a2a5d2-0545-4200-a619-3c72b9a71465,find SAT tutor for intermediate (1150-1300) learners,100,0.4523789,140000,4.1,3,0
e8a2a5d2-0545-4200-a619-3c72b9a71465,find SAT tutor for intermediate (1150-1300) learners,415,0.41684192,140000,4.8,4,0
e8a2a5d2-0545-4200-a619-3c72b9a71465,find SAT tutor for intermediate (1150-1300) learners,287,0.4122184,55000,4.1,5,0
e8a2a5d2-0545-4200-a619-3c72b9a71465,find SAT tutor for intermediate (1150-1300) learners,327,0.39890152,110000,4.6,6,0
e8a2a5d2-0545-4200-a619-3c72b9a71465,find SAT tutor for intermediate (1150-1300) learners,300,0.3958939,90000,4.5,7,0
e8a2a5d2-0545-4200-a619-3c72b9a71465,find SAT tutor for intermediate (1150-1300) learners,289,0.39156324,90000,4.1,8,0
e8a2a5d2-0545-4200-a619-3c72b9a71465,find SAT tutor for intermediate (1150-1300) learners,406,0.3555882,85000,4.0,9,0
e8a2a5d2-0545-4200-a619-3c72b9a71465,find SAT tutor for intermediate (1150-1300) learners,432,0.35007885,50000,4.1,10,0
e8a2a5d2-0545-4200-a619-3c72b9a71465,Math teacher for geometry level,252,1.0,140000,4.6,1,0
e8a2a5d2-0545-4200-a619-3c72b9a71465,Math teacher for geometry level,369,0.38189423,145000,4.5,2,0
e8a2a5d2-0545-4200-a619-3c72b9a71465,Math teacher for geometry level,395,0.38189423,145000,4.5,3,0
e8a2a5d2-0545-4200-a619-3c72b9a71465,Math teacher for geometry level,176,0.3053253,55000,3.9,4,0
e8a2a5d2-0545-4200-a619-3c72b9a71465,Math teacher for geometry level,204,0.23733263,50000,3.5,5,0
e8a2a5d2-0545-4200-a619-3c72b9a71465,Math teacher for geometry level,212,0.2157533,50000,3.5,6,0
e8a2a5d2-0545-4200-a619-3c72b9a71465,SAT private lessons beginner (1000-1150),149,1.0,90000,4.3,1,0
e8a2a5d2-0545-4200-a619-3c72b9a71465,SAT private lessons beginner (1000-1150),171,0.0,125000,4.2,2,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,find Algebra tutor for basic learners,38,0.8097161,180000,4.1,1,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,find Algebra tutor for basic learners,27,0.77503616,180000,4.1,2,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,find Algebra tutor for basic learners,49,0.7646227,170000,4.5,3,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,find Algebra tutor for basic learners,343,0.729425,180000,4.1,4,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,find Algebra tutor for basic learners,104,0.6116348,170000,4.1,5,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,find Algebra tutor for basic learners,146,0.3935394,165000,4.5,6,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,find Algebra tutor for basic learners,364,0.3527305,170000,4.3,7,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,find Algebra tutor for basic learners,390,0.3527305,170000,4.3,8,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,find Algebra tutor for basic learners,19,0.30752492,170000,4.7,9,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,find Algebra tutor for basic learners,66,0.28668943,165000,4.1,10,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,Computer teacher for data structures level,144,0.9547968,165000,4.9,1,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,Computer teacher for data structures level,353,0.89834154,170000,4.7,2,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,Computer teacher for data structures level,379,0.89834154,170000,4.7,3,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,Computer teacher for data structures level,53,0.8779303,170000,4.1,4,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,Computer teacher for data structures level,405,0.80211955,170000,4.7,5,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,Computer teacher for data structures level,253,0.7242478,165000,4.8,6,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,Computer teacher for data structures level,250,0.6165818,155000,4.7,7,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,Computer teacher for data structures level,234,0.57162267,160000,4.8,8,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,Computer teacher for data structures level,243,0.56614685,165000,4.7,9,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,Computer teacher for data structures level,339,0.38247943,180000,4.6,10,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,English teacher for beginner level,431,0.80047053,165000,4.9,1,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,English teacher for beginner level,449,0.80047053,165000,4.9,2,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,English teacher for beginner level,467,0.76187897,165000,4.9,3,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,English teacher for beginner level,151,0.5390472,175000,4.9,4,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,English teacher for beginner level,157,0.5212977,150000,4.7,5,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,English teacher for beginner level,101,0.4393468,155000,4.4,6,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,English teacher for beginner level,381,0.4043753,165000,4.1,7,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,English teacher for beginner level,407,0.4043753,165000,4.1,8,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,English teacher for beginner level,355,0.3464879,165000,4.1,9,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,English teacher for beginner level,286,0.15708259,180000,4.5,10,0
e8a9f3b5-4d7c-4e12-8f0a-1b6c7d2e3f4a,English private lessons intermediate,101,0.0,155000,4.4,1,0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,IELTS private lessons foundation (4.0),293,0.9543332,55000,4.1,1,0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,IELTS private lessons foundation (4.0),342,0.7533816,105000,4.6,2,0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,IELTS private lessons foundation (4.0),422,0.7082827,95000,4.9,3,0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,IELTS private lessons foundation (4.0),147,0.6704336,110000,4.0,4,0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,IELTS private lessons foundation (4.0),48,0.66853666,95000,4.1,5,0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,IELTS private lessons foundation (4.0),302,0.6022385,55000,4.1,6,0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,IELTS private lessons foundation (4.0),231,0.59963363,50000,4.1,7,0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,IELTS private lessons foundation (4.0),82,0.5931159,55000,4.1,8,0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,IELTS private lessons foundation (4.0),462,0.58968794,55000,4.1,9,0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,IELTS private lessons foundation (4.0),131,0.57831734,85000,4.8,10,0
f9e8d7c6-b5a4-4321-9876-543210fedcba,find Computer tutor for data structures learners,353,0.7268369,170000,4.7,1,0
f9e8d7c6-b5a4-4321-9876-543210fedcba,find Computer tutor for data structures learners,379,0.7268369,170000,4.7,2,0
f9e8d7c6-b5a4-4321-9876-543210fedcba,find Computer tutor for data structures learners,250,0.6705816,155000,4.7,3,0
f9e8d7c6-b5a4-4321-9876-543210fedcba,find Computer tutor for data structures learners,243,0.61037487,165000,4.7,4,0
f9e8d7c6-b5a4-4321-9876-543210fedcba,find Computer tutor for data structures learners,144,0.60681576,165000,4.9,5,0
f9e8d7c6-b5a4-4321-9876-543210fedcba,find Computer tutor for data structures learners,405,0.6,170000,4.7,6,0
f9e8d7c6-b5a4-4321-9876-543210fedcba,find Computer tutor for data structures learners,234,0.46557117,160000,4.8,7,0
f9e8d7c6-b5a4-4321-9876-543210fedcba,find Computer tutor for data structures learners,253,0.4,165000,4.8,8,0
c7b6a5d4-e3f2-4g1h-9i0j-1k2l3m4n5o6p,find SAT tutor for advanced (1300-1500+) learners,360,0.0,185000,4.2,1,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,find IELTS tutor for beginner (4.0-5.0) learners,217,0.8761461,185000,4.9,1,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,find IELTS tutor for beginner (4.0-5.0) learners,215,0.6699614,170000,4.8,2,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,find IELTS tutor for beginner (4.0-5.0) learners,189,0.66345483,180000,4.9,3,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,find IELTS tutor for beginner (4.0-5.0) learners,221,0.62334037,190000,5.0,4,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,find IELTS tutor for beginner (4.0-5.0) learners,161,0.6,170000,4.8,5,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,find IELTS tutor for beginner (4.0-5.0) learners,169,0.39765087,160000,4.8,6,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,find IELTS tutor for beginner (4.0-5.0) learners,247,0.30518085,170000,4.8,7,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,find IELTS tutor for beginner (4.0-5.0) learners,281,0.26702768,195000,4.9,8,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,find IELTS tutor for beginner (4.0-5.0) learners,269,0.23101065,195000,4.9,9,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,find IELTS tutor for beginner (4.0-5.0) learners,277,0.20364796,195000,4.9,10,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,Math online tutor geometry,235,0.6996134,180000,4.9,1,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,Math online tutor geometry,281,0.63518226,195000,4.9,2,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,Math online tutor geometry,265,0.6347864,195000,4.9,3,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,Math online tutor geometry,273,0.6252079,185000,4.9,4,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,Math online tutor geometry,257,0.6249407,185000,4.9,5,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,Math online tutor geometry,249,0.6195193,180000,4.9,6,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,Math online tutor geometry,239,0.5954433,190000,4.9,7,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,Math online tutor geometry,126,0.44140998,155000,4.7,8,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,Math online tutor geometry,398,0.35012093,175000,4.5,9,1
