userId,query,tutorId,os_score,rerank_score,price,rating,position,label
bfd5d1c4-9543-4e42-998f-ce7075c3984d,Algebra teacher for advanced level,468,4.9759903,0.8607098,50000,4.1,3,1
bfd5d1c4-9543-4e42-998f-ce7075c3984d,Algebra teacher for advanced level,442,4.241337,0.7831122,145000,4.1,4,1
bfd5d1c4-9543-4e42-998f-ce7075c3984d,Algebra teacher for advanced level,460,4.241337,0.7831122,145000,4.1,5,1
bfd5d1c4-9543-4e42-998f-ce7075c3984d,Algebra teacher for advanced level,424,4.241337,0.73917216,145000,4.1,6,1
bfd5d1c4-9543-4e42-998f-ce7075c3984d,Algebra teacher for advanced level,478,4.241337,0.73917216,145000,4.1,7,1
bfd5d1c4-9543-4e42-998f-ce7075c3984d,Algebra teacher for advanced level,93,3.6313336,0.7055248,110000,4.5,8,1
bfd5d1c4-9543-4e42-998f-ce7075c3984d,Algebra teacher for advanced level,108,3.6240957,0.6451799,100000,4.7,9,1
bfd5d1c4-9543-4e42-998f-ce7075c3984d,Algebra teacher for advanced level,387,3.7325835,0.61139643,90000,4.9,10,1
bfd5d1c4-9543-4e42-998f-ce7075c3984d,English private lessons beginner,408,2.7803133,0.4,55000,4.2,1,1
bfd5d1c4-9543-4e42-998f-ce7075c3984d,English private lessons beginner,356,2.7803133,0.26666668,55000,4.2,2,1
bfd5d1c4-9543-4e42-998f-ce7075c3984d,English private lessons beginner,382,2.7803133,0.0,55000,4.2,3,1
bfd5d1c4-9543-4e42-998f-ce7075c3984d,find Math tutor for basic arithmetic learners,406,3.7459073,0.4,85000,4.0,1,1
bfd5d1c4-9543-4e42-998f-ce7075c3984d,find Math tutor for basic arithmetic learners,380,3.7459073,0.0302521,85000,4.0,2,1
bfd5d1c4-9543-4e42-998f-ce7075c3984d,find Math tutor for basic arithmetic learners,354,3.7459073,0.0,85000,4.0,3,0
6d3a017e-97f3-4e4b-b0b3-1f19f2a0d8e1,Algebra teacher for intermediate level,160,2.8941286,0.0,100000,4.5,1,1
6d3a017e-97f3-4e4b-b0b3-1f19f2a0d8e1,find Algebra tutor for advanced learners,450,4.011316,0.73093903,50000,4.1,1,1
6d3a017e-97f3-4e4b-b0b3-1f19f2a0d8e1,find Algebra tutor for advanced learners,432,4.011316,0.716277,50000,4.1,2,0
6d3a017e-97f3-4e4b-b0b3-1f19f2a0d8e1,find Algebra tutor for advanced learners,468,4.011316,0.708946,50000,4.1,3,1
6d3a017e-97f3-4e4b-b0b3-1f19f2a0d8e1,find Algebra tutor for advanced learners,8,3.9005272,0.64878535,105000,4.5,4,1
6d3a017e-97f3-4e4b-b0b3-1f19f2a0d8e1,find Algebra tutor for advanced learners,453,3.050892,0.6191722,115000,4.0,5,0
6d3a017e-97f3-4e4b-b0b3-1f19f2a0d8e1,find Algebra tutor for advanced learners,442,3.5454729,0.5153666,145000,4.1,6,0
6d3a017e-97f3-4e4b-b0b3-1f19f2a0d8e1,find Algebra tutor for advanced learners,460,3.5454729,0.5153666,145000,4.1,7,1
6d3a017e-97f3-4e4b-b0b3-1f19f2a0d8e1,find Algebra tutor for advanced learners,424,3.5454729,0.5007046,145000,4.1,8,1
6d3a017e-97f3-4e4b-b0b3-1f19f2a0d8e1,find Algebra tutor for advanced learners,478,3.5454729,0.5007046,145000,4.1,9,1
6d3a017e-97f3-4e4b-b0b3-1f19f2a0d8e1,find Algebra tutor for advanced learners,337,3.4362948,0.41873765,55000,4.5,10,1
9a38f0d4-1a2f-4c8d-90e1-7d9a3b2c1f0e,SAT private lessons foundation (1000),78,3.3053179,0.9170373,55000,4.1,1,1
9a38f0d4-1a2f-4c8d-90e1-7d9a3b2c1f0e,SAT private lessons foundation (1000),290,3.3729422,0.83306104,85000,4.1,2,0
9a38f0d4-1a2f-4c8d-90e1-7d9a3b2c1f0e,SAT private lessons foundation (1000),401,2.6286511,0.69959736,105000,4.7,3,1
9a38f0d4-1a2f-4c8d-90e1-7d9a3b2c1f0e,SAT private lessons foundation (1000),298,3.1379466,0.6772761,55000,4.5,4,1
9a38f0d4-1a2f-4c8d-90e1-7d9a3b2c1f0e,SAT private lessons foundation (1000),164,3.3260908,0.6438107,135000,4.3,5,1
9a38f0d4-1a2f-4c8d-90e1-7d9a3b2c1f0e,SAT private lessons foundation (1000),348,2.945286,0.58972764,120000,4.5,6,1
9a38f0d4-1a2f-4c8d-90e1-7d9a3b2c1f0e,SAT private lessons foundation (1000),153,2.6831753,0.57745004,140000,4.2,7,1
9a38f0d4-1a2f-4c8d-90e1-7d9a3b2c1f0e,SAT private lessons foundation (1000),374,2.945286,0.56445473,120000,4.5,8,1
9a38f0d4-1a2f-4c8d-90e1-7d9a3b2c1f0e,SAT private lessons foundation (1000),127,3.0218773,0.5359663,80000,4.5,9,1
9a38f0d4-1a2f-4c8d-90e1-7d9a3b2c1f0e,SAT private lessons foundation (1000),135,3.0218773,0.5359663,90000,4.5,10,1
c1d2e3f4-5a6b-7c8d-9e0f-1a2b3c4d5e6f,find Computer tutor for programming fundamentals learners,185,5.21483,0.7864244,195000,5.0,1,1
c1d2e3f4-5a6b-7c8d-9e0f-1a2b3c4d5e6f,find Computer tutor for programming fundamentals learners,159,6.6483603,0.7781633,185000,4.9,2,0
c1d2e3f4-5a6b-7c8d-9e0f-1a2b3c4d5e6f,find Computer tutor for programming fundamentals learners,181,6.6483603,0.7689071,170000,4.9,3,1
c1d2e3f4-5a6b-7c8d-9e0f-1a2b3c4d5e6f,find Computer tutor for programming fundamentals learners,173,6.6483603,0.7498723,175000,4.9,4,1
c1d2e3f4-5a6b-7c8d-9e0f-1a2b3c4d5e6f,find Computer tutor for programming fundamentals learners,163,6.6483603,0.7101682,170000,4.7,5,1
c1d2e3f4-5a6b-7c8d-9e0f-1a2b3c4d5e6f,find Computer tutor for programming fundamentals learners,193,5.21483,0.70939296,190000,5.0,6,1
c1d2e3f4-5a6b-7c8d-9e0f-1a2b3c4d5e6f,find Computer tutor for programming fundamentals learners,205,5.21483,0.7067532,190000,5.0,7,1
c1d2e3f4-5a6b-7c8d-9e0f-1a2b3c4d5e6f,find Computer tutor for programming fundamentals learners,225,5.21483,0.7067532,190000,5.0,8,1
c1d2e3f4-5a6b-7c8d-9e0f-1a2b3c4d5e6f,find Computer tutor for programming fundamentals learners,304,6.4201574,0.69033796,170000,4.1,9,1
c1d2e3f4-5a6b-7c8d-9e0f-1a2b3c4d5e6f,find Computer tutor for programming fundamentals learners,213,5.21483,0.688872,190000,5.0,10,1
8c7b6a5d-4e3f-2d1c-0b9a-8e7f6d5c4b3a,Algebra private lessons basic,375,3.5860515,0.7764963,105000,4.7,1,0
8c7b6a5d-4e3f-2d1c-0b9a-8e7f6d5c4b3a,Algebra private lessons basic,401,3.5860515,0.7764963,105000,4.7,2,1
8c7b6a5d-4e3f-2d1c-0b9a-8e7f6d5c4b3a,Algebra private lessons basic,349,3.5860515,0.7614181,105000,4.7,3,1
8c7b6a5d-4e3f-2d1c-0b9a-8e7f6d5c4b3a,Algebra private lessons basic,328,3.8815265,0.7524234,85000,4.9,4,1
8c7b6a5d-4e3f-2d1c-0b9a-8e7f6d5c4b3a,Algebra private lessons basic,417,3.6792653,0.7480391,115000,4.0,5,1
8c7b6a5d-4e3f-2d1c-0b9a-8e7f6d5c4b3a,Algebra private lessons basic,453,3.6792653,0.7480391,115000,4.0,6,1
8c7b6a5d-4e3f-2d1c-0b9a-8e7f6d5c4b3a,Algebra private lessons basic,103,3.9136257,0.74516064,100000,4.7,7,1
8c7b6a5d-4e3f-2d1c-0b9a-8e7f6d5c4b3a,Algebra private lessons basic,442,3.9341223,0.7316976,145000,4.1,8,1
8c7b6a5d-4e3f-2d1c-0b9a-8e7f6d5c4b3a,Algebra private lessons basic,460,3.9341223,0.7316976,145000,4.1,9,1
8c7b6a5d-4e3f-2d1c-0b9a-8e7f6d5c4b3a,Algebra private lessons basic,435,3.6792653,0.71788275,115000,4.0,10,1
1f2e3d4c-5b6a-7d8e-9c0a-1b2c3d4e5f6g,Computer teacher for programming fundamentals level,150,3.8225164,0.0,125000,4.8,1,1
1f2e3d4c-5b6a-7d8e-9c0a-1b2c3d4e5f6g,Algebra private lessons advanced,108,4.0748725,0.9120451,100000,4.7,1,1
1f2e3d4c-5b6a-7d8e-9c0a-1b2c3d4e5f6g,Algebra private lessons advanced,450,4.102768,0.9062427,50000,4.1,2,1
1f2e3d4c-5b6a-7d8e-9c0a-1b2c3d4e5f6g,Algebra private lessons advanced,442,3.9149945,0.8693214,145000,4.1,3,1
1f2e3d4c-5b6a-7d8e-9c0a-1b2c3d4e5f6g,Algebra private lessons advanced,460,3.9149945,0.8693214,145000,4.1,4,1
1f2e3d4c-5b6a-7d8e-9c0a-1b2c3d4e5f6g,Algebra private lessons advanced,432,4.102768,0.865044,50000,4.1,5,1
1f2e3d4c-5b6a-7d8e-9c0a-1b2c3d4e5f6g,Algebra private lessons advanced,468,4.102768,0.84444463,50000,4.1,6,1
1f2e3d4c-5b6a-7d8e-9c0a-1b2c3d4e5f6g,Algebra private lessons advanced,424,3.9149945,0.8281227,145000,4.1,7,1
1f2e3d4c-5b6a-7d8e-9c0a-1b2c3d4e5f6g,Algebra private lessons advanced,478,3.9149945,0.8281227,145000,4.1,8,1
1f2e3d4c-5b6a-7d8e-9c0a-1b2c3d4e5f6g,Algebra private lessons advanced,371,3.5791535,0.7638811,145000,4.2,9,1
1f2e3d4c-5b6a-7d8e-9c0a-1b2c3d4e5f6g,Algebra private lessons advanced,397,3.5791535,0.7638811,145000,4.2,10,1
a1b2c3d4-e5f6-7a8b-9c0d-1e2f3a4b5c6d,Computer online tutor programming fundamentals,169,4.9228344,0.0,160000,4.8,1,1
5f6e7d8c-9b0a-1d2e-3f4a-5b6c7d8e9f0a,SAT private lessons beginner (1000-1150),431,3.2716217,0.7410097,165000,4.9,1,1
5f6e7d8c-9b0a-1d2e-3f4a-5b6c7d8e9f0a,SAT private lessons beginner (1000-1150),185,2.6237798,0.7199674,195000,5.0,2,1
5f6e7d8c-9b0a-1d2e-3f4a-5b6c7d8e9f0a,SAT private lessons beginner (1000-1150),193,2.6237798,0.7168899,190000,5.0,3,1
5f6e7d8c-9b0a-1d2e-3f4a-5b6c7d8e9f0a,SAT private lessons beginner (1000-1150),213,2.6237798,0.6918914,190000,5.0,4,0
5f6e7d8c-9b0a-1d2e-3f4a-5b6c7d8e9f0a,SAT private lessons beginner (1000-1150),209,2.6237798,0.59132254,185000,4.9,5,1
5f6e7d8c-9b0a-1d2e-3f4a-5b6c7d8e9f0a,SAT private lessons beginner (1000-1150),159,2.6736798,0.562059,185000,4.9,6,1
5f6e7d8c-9b0a-1d2e-3f4a-5b6c7d8e9f0a,SAT private lessons beginner (1000-1150),173,2.6736798,0.52759516,175000,4.9,7,1
5f6e7d8c-9b0a-1d2e-3f4a-5b6c7d8e9f0a,SAT private lessons beginner (1000-1150),167,1.9061613,0.37454668,175000,4.9,8,1
5f6e7d8c-9b0a-1d2e-3f4a-5b6c7d8e9f0a,SAT private lessons beginner (1000-1150),223,1.9061613,0.3607231,160000,4.7,9,1
5f6e7d8c-9b0a-1d2e-3f4a-5b6c7d8e9f0a,SAT private lessons beginner (1000-1150),271,1.8835505,0.33016858,180000,4.8,10,1
5f6e7d8c-9b0a-1d2e-3f4a-5b6c7d8e9f0a,English teacher for advanced level,195,3.9460273,0.4,170000,4.8,1,1
5f6e7d8c-9b0a-1d2e-3f4a-5b6c7d8e9f0a,English teacher for advanced level,207,3.9460273,0.4,170000,4.8,2,1
5f6e7d8c-9b0a-1d2e-3f4a-5b6c7d8e9f0a,English teacher for advanced level,215,3.9460273,0.036363635,170000,4.8,3,1
5f6e7d8c-9b0a-1d2e-3f4a-5b6c7d8e9f0a,English teacher for advanced level,219,3.9460273,0.0,160000,4.7,4,1
e953114f-b6e8-422f-8711-2090740a6e02,English teacher for advanced level,183,3.9460273,0.9785681,185000,4.8,1,1
e953114f-b6e8-422f-8711-2090740a6e02,English teacher for advanced level,167,3.9460273,0.9592141,175000,4.9,2,1
e953114f-b6e8-422f-8711-2090740a6e02,English teacher for advanced level,223,3.9460273,0.93720293,160000,4.7,3,1
e953114f-b6e8-422f-8711-2090740a6e02,English teacher for advanced level,227,3.9460273,0.93720293,160000,4.7,4,1
e953114f-b6e8-422f-8711-2090740a6e02,English teacher for advanced level,156,3.9460273,0.93027025,190000,5.0,5,1
e953114f-b6e8-422f-8711-2090740a6e02,English teacher for advanced level,195,3.9460273,0.91292375,170000,4.8,6,1
e953114f-b6e8-422f-8711-2090740a6e02,English teacher for advanced level,207,3.9460273,0.91292375,170000,4.8,7,1
e953114f-b6e8-422f-8711-2090740a6e02,English teacher for advanced level,199,3.9460273,0.87645,165000,4.6,8,1
e953114f-b6e8-422f-8711-2090740a6e02,English teacher for advanced level,203,3.9460273,0.8678339,160000,4.7,9,1
e953114f-b6e8-422f-8711-2090740a6e02,English teacher for advanced level,191,3.9460273,0.8408764,160000,4.7,10,1
e953114f-b6e8-422f-8711-2090740a6e02,Computer private lessons data structures,144,6.769828,0.8779918,165000,4.9,1,1
e953114f-b6e8-422f-8711-2090740a6e02,Computer private lessons data structures,53,6.948689,0.7963931,170000,4.1,2,1
e953114f-b6e8-422f-8711-2090740a6e02,Computer private lessons data structures,250,4.6484737,0.66555464,155000,4.7,3,1
e953114f-b6e8-422f-8711-2090740a6e02,Computer private lessons data structures,353,6.126052,0.61473715,170000,4.7,4,1
e953114f-b6e8-422f-8711-2090740a6e02,Computer private lessons data structures,379,6.126052,0.61473715,170000,4.7,5,1
e953114f-b6e8-422f-8711-2090740a6e02,Computer private lessons data structures,234,5.2942815,0.6115553,160000,4.8,6,1
e953114f-b6e8-422f-8711-2090740a6e02,Computer private lessons data structures,405,6.126052,0.5599227,170000,4.7,7,1
e953114f-b6e8-422f-8711-2090740a6e02,Computer private lessons data structures,243,4.920084,0.51916194,165000,4.7,8,1
e953114f-b6e8-422f-8711-2090740a6e02,Computer private lessons data structures,253,4.9214315,0.46628246,165000,4.8,9,1
e953114f-b6e8-422f-8711-2090740a6e02,Computer private lessons data structures,339,5.214213,0.34781164,180000,4.6,10,1
e953114f-b6e8-422f-8711-2090740a6e02,find IELTS tutor for foundation (4.0) learners,407,4.6924143,0.8221877,165000,4.1,1,1
e953114f-b6e8-422f-8711-2090740a6e02,find IELTS tutor for foundation (4.0) learners,203,4.3201303,0.7274608,160000,4.7,2,1
e953114f-b6e8-422f-8711-2090740a6e02,find IELTS tutor for foundation (4.0) learners,219,4.3201303,0.6974608,160000,4.7,3,1
e953114f-b6e8-422f-8711-2090740a6e02,find IELTS tutor for foundation (4.0) learners,403,3.240005,0.686146,180000,3.9,4,1
e953114f-b6e8-422f-8711-2090740a6e02,find IELTS tutor for foundation (4.0) learners,336,3.2896087,0.54857373,180000,4.7,5,1
e953114f-b6e8-422f-8711-2090740a6e02,find IELTS tutor for foundation (4.0) learners,281,2.6797729,0.5258065,195000,4.9,6,0
e953114f-b6e8-422f-8711-2090740a6e02,find IELTS tutor for foundation (4.0) learners,364,2.652798,0.4779568,170000,4.3,7,1
e953114f-b6e8-422f-8711-2090740a6e02,find IELTS tutor for foundation (4.0) learners,390,2.652798,0.4779568,170000,4.3,8,1
e953114f-b6e8-422f-8711-2090740a6e02,find IELTS tutor for foundation (4.0) learners,317,3.3523254,0.47335795,170000,4.1,9,1
e953114f-b6e8-422f-8711-2090740a6e02,find IELTS tutor for foundation (4.0) learners,92,2.6478577,0.42702273,175000,4.2,10,1
e953114f-b6e8-422f-8711-2090740a6e02,SAT teacher for intermediate (1150-1300) level,273,3.1464474,0.8336581,185000,4.9,1,1
e953114f-b6e8-422f-8711-2090740a6e02,SAT teacher for intermediate (1150-1300) level,225,2.567206,0.73396444,190000,5.0,2,1
e953114f-b6e8-422f-8711-2090740a6e02,SAT teacher for intermediate (1150-1300) level,177,2.567206,0.5874036,195000,5.0,3,1
e953114f-b6e8-422f-8711-2090740a6e02,SAT teacher for intermediate (1150-1300) level,167,2.4758747,0.38021994,175000,4.9,4,1
e953114f-b6e8-422f-8711-2090740a6e02,SAT teacher for intermediate (1150-1300) level,223,2.4758747,0.36591086,160000,4.7,5,1
e953114f-b6e8-422f-8711-2090740a6e02,SAT teacher for intermediate (1150-1300) level,156,2.4758747,0.36140403,190000,5.0,6,1
e953114f-b6e8-422f-8711-2090740a6e02,SAT teacher for intermediate (1150-1300) level,195,2.4758747,0.35012737,170000,4.8,7,1
e953114f-b6e8-422f-8711-2090740a6e02,SAT teacher for intermediate (1150-1300) level,148,2.5711231,0.34450075,160000,4.7,8,1
e953114f-b6e8-422f-8711-2090740a6e02,SAT teacher for intermediate (1150-1300) level,254,2.040374,0.2067163,170000,4.9,9,1
e953114f-b6e8-422f-8711-2090740a6e02,SAT teacher for intermediate (1150-1300) level,331,1.8400624,0.0682567,185000,4.7,10,1
c62fb52b-7f28-48b8-b12a-353d82a17f69,Algebra private lessons basic,442,3.9341223,0.8362262,145000,4.1,1,1
c62fb52b-7f28-48b8-b12a-353d82a17f69,Algebra private lessons basic,460,3.9341223,0.8362262,145000,4.1,2,1
c62fb52b-7f28-48b8-b12a-353d82a17f69,Algebra private lessons basic,417,3.6792653,0.8351953,115000,4.0,3,1
c62fb52b-7f28-48b8-b12a-353d82a17f69,Algebra private lessons basic,453,3.6792653,0.8351953,115000,4.0,4,1
c62fb52b-7f28-48b8-b12a-353d82a17f69,Algebra private lessons basic,21,3.7400725,0.8112621,85000,4.8,5,1
c62fb52b-7f28-48b8-b12a-353d82a17f69,Algebra private lessons basic,424,3.9341223,0.8060965,145000,4.1,6,0
c62fb52b-7f28-48b8-b12a-353d82a17f69,Algebra private lessons basic,478,3.9341223,0.8060965,145000,4.1,7,1
c62fb52b-7f28-48b8-b12a-353d82a17f69,Algebra private lessons basic,435,3.6792653,0.8050655,115000,4.0,8,1
c62fb52b-7f28-48b8-b12a-353d82a17f69,Algebra private lessons basic,471,3.6792653,0.8050655,115000,4.0,9,1
c62fb52b-7f28-48b8-b12a-353d82a17f69,Algebra private lessons basic,123,3.9069092,0.80199474,75000,4.8,10,1
c62fb52b-7f28-48b8-b12a-353d82a17f69,IELTS teacher for intermediate (5.5-6.5) level,151,3.1793063,0.0,175000,4.9,1,1
c62fb52b-7f28-48b8-b12a-353d82a17f69,Computer private lessons introduction,169,3.5693297,0.9125538,160000,4.8,1,1
c62fb52b-7f28-48b8-b12a-353d82a17f69,Computer private lessons introduction,185,3.2642317,0.78591806,195000,5.0,2,1
c62fb52b-7f28-48b8-b12a-353d82a17f69,Computer private lessons introduction,193,3.2642317,0.782602,190000,5.0,3,1
c62fb52b-7f28-48b8-b12a-353d82a17f69,Computer private lessons introduction,205,3.2642317,0.77913696,190000,5.0,4,1
c62fb52b-7f28-48b8-b12a-353d82a17f69,Computer private lessons introduction,225,3.2642317,0.77913696,190000,5.0,5,1
c62fb52b-7f28-48b8-b12a-353d82a17f69,Computer private lessons introduction,213,3.2642317,0.7556656,190000,5.0,6,1
c62fb52b-7f28-48b8-b12a-353d82a17f69,Computer private lessons introduction,189,3.2642317,0.7411861,180000,4.9,7,1
c62fb52b-7f28-48b8-b12a-353d82a17f69,Computer private lessons introduction,217,3.2642317,0.7177147,185000,4.9,8,1
c62fb52b-7f28-48b8-b12a-353d82a17f69,Computer private lessons introduction,221,3.2642317,0.7087229,190000,5.0,9,1
c62fb52b-7f28-48b8-b12a-353d82a17f69,Computer private lessons introduction,201,3.2642317,0.70242816,170000,4.8,10,1
b32812d6-41b3-4f9e-a892-a1b4142f1b74,Computer online tutor data structures,240,5.1965814,0.900404,125000,4.6,1,1
b32812d6-41b3-4f9e-a892-a1b4142f1b74,Computer online tutor data structures,365,5.5718284,0.87571037,50000,4.9,2,1
b32812d6-41b3-4f9e-a892-a1b4142f1b74,Computer online tutor data structures,275,5.7043614,0.843611,140000,4.7,3,1
b32812d6-41b3-4f9e-a892-a1b4142f1b74,Computer online tutor data structures,391,5.5718284,0.81534284,50000,4.9,4,1
b32812d6-41b3-4f9e-a892-a1b4142f1b74,Computer online tutor data structures,267,5.7043614,0.78071946,135000,4.7,5,1
b32812d6-41b3-4f9e-a892-a1b4142f1b74,Computer online tutor data structures,259,5.7043614,0.7685067,135000,4.6,6,1
b32812d6-41b3-4f9e-a892-a1b4142f1b74,Computer online tutor data structures,230,4.712028,0.6369797,140000,4.9,7,1
b32812d6-41b3-4f9e-a892-a1b4142f1b74,Computer online tutor data structures,312,3.8100426,0.42456836,90000,4.5,8,1
b32812d6-41b3-4f9e-a892-a1b4142f1b74,Computer online tutor data structures,88,2.645323,0.1589479,70000,4.7,9,1
b32812d6-41b3-4f9e-a892-a1b4142f1b74,Computer online tutor data structures,414,2.7871356,0.027815126,50000,4.5,10,1
180d195f-3687-42f1-aa9b-5e933391b1a7,find SAT tutor for advanced (1300-1500+) learners,417,2.7230144,0.0,115000,4.0,1,1
9ac556f8-4b71-49b8-a737-183492576b2f,English private lessons advanced,263,3.803883,0.97828805,175000,4.8,1,1
9ac556f8-4b71-49b8-a737-183492576b2f,English private lessons advanced,279,3.803883,0.95663375,180000,4.8,2,1
9ac556f8-4b71-49b8-a737-183492576b2f,English private lessons advanced,271,3.803883,0.9294213,180000,4.8,3,1
9ac556f8-4b71-49b8-a737-183492576b2f,English private lessons advanced,247,3.803883,0.8995292,170000,4.8,4,1
9ac556f8-4b71-49b8-a737-183492576b2f,English private lessons advanced,254,3.4988153,0.8343884,170000,4.9,5,1
9ac556f8-4b71-49b8-a737-183492576b2f,English private lessons advanced,381,3.5881698,0.8099167,165000,4.1,6,1
9ac556f8-4b71-49b8-a737-183492576b2f,English private lessons advanced,407,3.5881698,0.8099167,165000,4.1,7,1
9ac556f8-4b71-49b8-a737-183492576b2f,English private lessons advanced,238,3.5469983,0.77226967,150000,4.7,8,1
9ac556f8-4b71-49b8-a737-183492576b2f,English private lessons advanced,183,3.371041,0.7492485,185000,4.8,9,0
9ac556f8-4b71-49b8-a737-183492576b2f,English private lessons advanced,167,3.371041,0.7350027,175000,4.9,10,1
9ac556f8-4b71-49b8-a737-183492576b2f,SAT teacher for beginner (1000-1150) level,260,4.2261868,0.6,80000,4.1,1,1
9ac556f8-4b71-49b8-a737-183492576b2f,SAT teacher for beginner (1000-1150) level,220,3.9596813,0.59277153,50000,3.5,2,1
9ac556f8-4b71-49b8-a737-183492576b2f,SAT teacher for beginner (1000-1150) level,297,2.579257,0.44871345,85000,4.1,3,1
9ac556f8-4b71-49b8-a737-183492576b2f,SAT teacher for beginner (1000-1150) level,232,2.451041,0.4230247,110000,4.4,4,1
9ac556f8-4b71-49b8-a737-183492576b2f,SAT teacher for beginner (1000-1150) level,393,2.3799999,0.4129343,95000,4.5,5,1
9ac556f8-4b71-49b8-a737-183492576b2f,SAT teacher for beginner (1000-1150) level,50,1.8535962,0.40600827,50000,4.5,6,1
9ac556f8-4b71-49b8-a737-183492576b2f,SAT teacher for beginner (1000-1150) level,171,3.1766953,0.3734725,125000,4.2,7,1
9ac556f8-4b71-49b8-a737-183492576b2f,SAT teacher for beginner (1000-1150) level,278,2.511153,0.3679043,130000,4.6,8,1
9ac556f8-4b71-49b8-a737-183492576b2f,SAT teacher for beginner (1000-1150) level,39,2.5808904,0.34041834,90000,4.1,9,1
9ac556f8-4b71-49b8-a737-183492576b2f,SAT teacher for beginner (1000-1150) level,363,2.4402964,0.338102,100000,3.9,10,1
9ac556f8-4b71-49b8-a737-183492576b2f,find Math tutor for calculus learners,148,2.8937275,0.0,160000,4.7,1,0
787c8808-1f6e-4402-990a-1ec1d9ae87d1,Math private lessons calculus,421,4.7682214,0.81685007,105000,4.7,1,1
787c8808-1f6e-4402-990a-1ec1d9ae87d1,Math private lessons calculus,439,4.7682214,0.81685007,105000,4.7,2,1
787c8808-1f6e-4402-990a-1ec1d9ae87d1,Math private lessons calculus,475,4.7682214,0.80084515,105000,4.7,3,1
787c8808-1f6e-4402-990a-1ec1d9ae87d1,Math private lessons calculus,457,4.7682214,0.7848402,105000,4.7,4,1
787c8808-1f6e-4402-990a-1ec1d9ae87d1,Math private lessons calculus,430,4.8734694,0.7448168,80000,4.5,5,1
787c8808-1f6e-4402-990a-1ec1d9ae87d1,Math private lessons calculus,448,4.8734694,0.7448168,80000,4.5,6,1
787c8808-1f6e-4402-990a-1ec1d9ae87d1,Math private lessons calculus,466,4.8734694,0.7448168,80000,4.5,7,1
787c8808-1f6e-4402-990a-1ec1d9ae87d1,Math private lessons calculus,341,3.1084116,0.5481624,135000,4.8,8,1
787c8808-1f6e-4402-990a-1ec1d9ae87d1,Math private lessons calculus,229,3.9402344,0.54061955,85000,4.7,9,1
787c8808-1f6e-4402-990a-1ec1d9ae87d1,Math private lessons calculus,252,3.8408048,0.5023541,140000,4.6,10,1
787c8808-1f6e-4402-990a-1ec1d9ae87d1,English teacher for intermediate level,151,3.2462847,0.0,175000,4.9,1,1
787c8808-1f6e-4402-990a-1ec1d9ae87d1,Computer private lessons programming fundamentals,181,6.9795337,0.6,170000,4.9,1,1
787c8808-1f6e-4402-990a-1ec1d9ae87d1,Computer private lessons programming fundamentals,217,4.5796323,0.4,185000,4.9,2,1
787c8808-1f6e-4402-990a-1ec1d9ae87d1,Computer private lessons programming fundamentals,221,4.5796323,0.37381098,190000,5.0,3,1
787c8808-1f6e-4402-990a-1ec1d9ae87d1,Computer private lessons programming fundamentals,197,4.5796323,0.26327795,185000,4.9,4,1
787c8808-1f6e-4402-990a-1ec1d9ae87d1,Computer private lessons programming fundamentals,209,4.5796323,0.19491692,185000,4.9,5,1
c1d2e3f4-5a6b-7c8d-9e0f-1a2b3c4d5e6f,Computer teacher for programming fundamentals level,159,5.944387,0.7781633,185000,4.9,1,1
c1d2e3f4-5a6b-7c8d-9e0f-1a2b3c4d5e6f,Computer teacher for programming fundamentals level,181,5.944387,0.7689071,170000,4.9,2,1
c1d2e3f4-5a6b-7c8d-9e0f-1a2b3c4d5e6f,Computer teacher for programming fundamentals level,173,5.944387,0.7498723,175000,4.9,3,1
c1d2e3f4-5a6b-7c8d-9e0f-1a2b3c4d5e6f,Computer teacher for programming fundamentals level,185,4.5225163,0.7435939,195000,5.0,4,1
c1d2e3f4-5a6b-7c8d-9e0f-1a2b3c4d5e6f,Computer teacher for programming fundamentals level,169,5.2212653,0.7284749,160000,4.8,5,1
c1d2e3f4-5a6b-7c8d-9e0f-1a2b3c4d5e6f,Computer teacher for programming fundamentals level,163,5.944387,0.7101682,170000,4.7,6,1
c1d2e3f4-5a6b-7c8d-9e0f-1a2b3c4d5e6f,Computer teacher for programming fundamentals level,250,4.973919,0.70448047,155000,4.7,7,1
c1d2e3f4-5a6b-7c8d-9e0f-1a2b3c4d5e6f,Computer teacher for programming fundamentals level,234,4.929324,0.7007097,160000,4.8,8,1
c1d2e3f4-5a6b-7c8d-9e0f-1a2b3c4d5e6f,Computer teacher for programming fundamentals level,243,5.022181,0.68027997,165000,4.7,9,0
c1d2e3f4-5a6b-7c8d-9e0f-1a2b3c4d5e6f,Computer teacher for programming fundamentals level,253,4.635843,0.6704274,165000,4.8,10,0
c1d2e3f4-5a6b-7c8d-9e0f-1a2b3c4d5e6f,Algebra online tutor intermediate,182,3.3830216,0.0,95000,4.5,1,1
c1d2e3f4-5a6b-7c8d-9e0f-1a2b3c4d5e6f,Math teacher for calculus level,91,3.4589603,0.0,140000,3.8,1,1
8c7b6a5d-4e3f-2d1c-0b9a-8e7f6d5c4b3a,find English tutor for beginner learners,151,4.6439652,0.94133866,175000,4.9,1,1
8c7b6a5d-4e3f-2d1c-0b9a-8e7f6d5c4b3a,find English tutor for beginner learners,431,4.36352,0.7224272,165000,4.9,2,1
